,sample_date,top_ammonium_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_bottom_coliform_cells_100_ml,bottom_salinity_psu,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,top_nitrate_nitrite_mg_l,top_dissolved_organic_carbon_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_enterococci_bacteria_cells_100ml,top_total_suspended_solid_mg_l,total_phosphorus_mg_l,top_ph,bottom_ph,top_fecal_coliform_bacteria_cells_100ml,winkler_method_bottom_dissolved_oxygen_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,lat,long,sampling_location,DESCRIPTION
485,2014-06-23T00:00:00.000,0.105,0.0,218.52700000000002,0,24.85,5.46,0.11,2.5,218.52700000000002,1,8.0,0.138,7.5,7.49,1,5.68,218.52700000000002,219.065,40.805000,-73.8205,E7,Whitestone
564,2014-06-24T00:00:00.000,0.107,0.0,215.12,0,26.0,14.06,0.02,3.64,215.12,1,33.0,0.35700000000000004,8.48,8.5,42,15.44,215.12,214.229,40.628000,-73.909667,PB2,Midway in Basin
64,2014-06-25T00:00:00.000,0.879,0.0,146.14700000000002,0,20.09,5.31,0.18600000000000003,3.12,146.14700000000002,20,13.0,0.35600000000000004,7.22,7.24,310,5.52,146.14700000000002,149.015,40.714961,-73.931556,NC0,English Kills
669,2014-07-01T00:00:00.000,0.121,0.0,0.0,0,0.0,0.0,0.152,4.21,0.0,4,14.0,0.309,8.02,0.0,192,0.0,0.0,0.0,40.643147,-73.88413299999999,F1,Head of Fresh Creek
529,2014-07-21T00:00:00.000,0.264,0.0,144.583,0,23.21,4.46,0.11699999999999999,3.76,144.583,27,12.0,0.309,7.33,7.35,"2,200",5.73,144.583,113.721,40.762167,-73.836667,FLC1,Flushing Creek
572,2014-07-28T00:00:00.000,0.21,0.0,163.87099999999998,0,24.26,4.24,0.214,2.74,163.87099999999998,62,23.0,0.287,7.37,7.36,"2,000",4.62,163.87099999999998,169.486,40.772042,-73.85305799999999,FB1,Flushing Bay North
387,2014-08-04T00:00:00.000,0.313,0.0,162.275,0,24.43,4.14,0.292,2.74,162.275,2,8.0,0.284,7.34,7.36,283,4.34,162.275,163.768,40.785500,-73.860833,E6,Flushing Bay
523,2014-08-07T00:00:00.000,0.013999999999999999,0.0,0.0,0,0.0,0.0,0.011000000000000001,2.88,0.0,1,38.0,0.267,8.22,0.0,21,0.0,0.0,0.0,40.778000,-73.76083299999999,LN1,Little Neck Bay South
600,2014-08-13T00:00:00.000,0.327,0.0,194.632,0,23.32,3.38,0.24600000000000002,3.22,194.632,5200,25.0,0.319,7.11,7.16,"31,000",3.72,194.632,193.017,40.724545,-73.92704,NC1,Maspeth Creek
569,2014-09-02T00:00:00.000,0.139,0.0,109.914,0,22.96,3.19,0.32899999999999996,3.2,109.914,80,18.0,0.276,7.23,7.24,"13,000",3.7,109.914,120.054,40.737167,-73.946167,NC3,Whale Creek
602,2014-09-08T00:00:00.000,0.23600000000000002,0.0,144.717,0,25.11,4.36,0.276,2.59,144.717,1,18.0,0.298,7.4,7.45,234,4.81,144.717,148.94299999999998,40.763000,-73.8495,E15,Flushing Bay South
229,2014-09-22T00:00:00.000,0.31,0.0,284.388,0,22.04,5.3,0.345,2.87,284.388,4,9.0,0.114,7.43,7.44,22,5.86,284.388,276.1,40.820833,-73.965333,N3B,125th Street
52,2014-09-23T00:00:00.000,0.183,0.0,127.83200000000001,0,29.72,6.34,0.079,2.13,127.83200000000001,1,12.0,0.086,7.86,7.87,1,6.59,127.83200000000001,135.683,40.568333,-73.983333,N9,Steeplechase Pier
642,2014-09-24T00:00:00.000,0.17300000000000001,0.0,119.984,0,25.91,6.84,0.22899999999999998,2.42,119.984,1,4.0,0.07200000000000001,7.83,7.85,1,5.77,119.984,121.19200000000001,40.510333,-74.100833,K6,Orchard Light
678,2014-10-01T00:00:00.000,0.312,0.0,0.0,0,0.0,0.0,0.222,2.37,0.0,92,16.0,0.237,0.0,0.0,"5,900",0.0,0.0,0.0,40.581667,-73.985642,CIC2,Coney Island Creek and Cropsey Ave.
677,2014-11-17T00:00:00.000,0.685,0.0,0.0,0,0.0,0.0,0.419,2.5,0.0,121,9.0,0.29,7.81,0.0,370,0.0,0.0,196.102,40.623417,-73.899833,PB3,Mouth of Basin
111,2014-11-18T00:00:00.000,1.058,0.0,0.0,0,0.0,0.0,0.37,6.58,0.0,7500,20.0,0.513,0.0,0.0,"26,000",0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
449,2014-12-03T00:00:00.000,0.67,0.0,152.608,0,29.22,8.83,0.413,2.27,152.608,4,18.0,0.201,7.73,7.79,54,8.29,152.608,153.796,40.608055,-73.885835,J2,Mill Basin
355,2014-12-03T00:00:00.000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.529667,-73.943667,N16,SI-FI-W Gong
182,2015-01-07T00:00:00.000,0.306,0.0,103.67200000000001,0,28.65,1.53,0.207,2.46,103.67200000000001,27,11.0,0.042,7.8,8.0,75,9.43,103.67200000000001,106.04799999999999,40.664667,-74.051333,N6,"Buoy ""31"""
629,2015-03-10T00:00:00.000,0.5670000000000001,0.0,0.0,0,0.0,0.0,1.4140000000000001,5.13,0.0,62,12.0,0.976,0.0,0.0,19,0.0,0.0,0.0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall
353,2015-03-17T00:00:00.000,0.11900000000000001,0.0,0.0,0,31.67,0.0,0.07,1.75,0.0,1,5.0,0.043,8.14,8.11,2,11.59,0.0,0.0,40.529667,-73.943667,N16,SI-FI-W Gong
413,2015-04-06T00:00:00.000,0.149,0.0,241.613,0,21.83,10.58,0.511,2.74,241.613,2,13.0,0.085,7.95,7.95,8,10.56,241.613,227.22099999999998,40.764500,-74.005833,N4,42nd Street
604,2015-05-18T00:00:00.000,0.33899999999999997,0.0,155.887,0,24.74,6.44,0.10800000000000001,2.68,155.887,10,37.0,0.222,7.98,8.0,10,7.27,155.887,165.283,40.763000,-73.8495,E15,Flushing Bay South
593,2015-05-27T00:00:00.000,0.16,0.0,222.69,0,28.04,6.19,0.10099999999999999,3.43,222.69,1,21.0,0.41100000000000003,8.13,8.06,19,7.34,222.69,223.143,40.642833,-73.851167,J8,Spring Creek
662,2015-06-01T00:00:00.000,0.259,0.0,0.0,0,0.0,0.0,0.24600000000000002,5.42,0.0,37000,18.0,0.129,7.75,0.0,"40,000",0.0,0.0,0.0,40.893142,-73.862714,BR1,Bronx River and 231st Street
433,2015-06-02T00:00:00.000,0.10800000000000001,0.0,352.798,0,28.79,7.06,0.09300000000000001,3.4,352.798,12,15.0,0.235,8.15,8.14,"1,600",7.29,352.798,347.749,40.608055,-73.885835,J2,Mill Basin
512,2015-06-15T00:00:00.000,0.287,0.0,250.26,0,26.62,5.43,0.075,2.93,250.26,75,24.0,0.109,7.56,7.54,198,6.68,250.26,252.293,40.800500,-73.78366700000001,E8,Throgs Neck
494,2015-06-22T00:00:00.000,0.297,0.0,284.313,0,24.7,5.43,0.215,2.17,284.313,4,21.0,0.14300000000000002,7.39,7.4,41,5.98,284.313,284.916,40.805000,-73.8205,E7,Whitestone
636,2015-06-24T00:00:00.000,0.474,0.0,251.17,0,21.23,2.88,0.217,2.94,251.17,960,16.0,0.29100000000000004,7.33,7.24,"4,300",4.75,251.17,252.325,40.728833,-73.9355,NC2,Amoco Tank Farm
292,2015-07-22T00:00:00.000,0.29,0.0,0.0,0,0.0,0.0,0.11699999999999999,3.49,0.0,2,36.0,0.41,0.0,0.0,30,0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
613,2015-07-23T00:00:00.000,0.16699999999999998,0.0,249.842,0,29.22,5.84,0.022000000000000002,2.49,249.842,1,23.0,0.172,7.86,7.82,7,6.15,249.842,251.53400000000002,40.573333,-73.88466700000001,J1,Rockaway Inlet
597,2015-07-27T00:00:00.000,0.28800000000000003,0.0,0.0,0,0.0,0.0,0.18100000000000002,2.76,0.0,50,25.0,0.094,0.0,0.0,9,0.0,0.0,0.0,40.676141,-73.990053,GC5,3rd Street Bridge
133,2015-08-06T00:00:00.000,0.16,0.0,249.924,0,30.43,5.6,0.09699999999999999,1.94,249.924,1,17.0,0.084,7.76,7.75,57,6.61,249.924,251.074,40.581667,-73.931333,J11,Sheepshead Bay
23,2015-08-11T00:00:00.000,0.35600000000000004,0.0,218.486,0,29.04,5.85,0.18,2.74,218.486,2,27.0,0.096,7.55,7.7,42,6.14,218.486,226.1,40.606167,-74.0455,N8,The Narrows
105,2015-08-11T00:00:00.000,0.294,0.0,422.92800000000005,0,28.17,5.87,0.17800000000000002,2.49,422.92800000000005,2,19.0,0.10099999999999999,7.55,7.57,5,6.28,422.92800000000005,406.907,40.643833,-74.053833,N7,"""28"" Buoy Robbins Reef"
0,2015-08-17T00:00:00.000,0.03,0.0,0.0,0,0.0,0.0,0.2,2.39,0.0,3,16.0,0.188,7.32,0.0,10,0.0,0.0,193.09900000000002,40.813667,-73.87133299999999,BR5,Mouth of Bronx River
65,2015-08-19T00:00:00.000,0.593,0.0,434.17400000000004,0,23.3,4.33,0.19,2.72,434.17400000000004,24,6.0,0.38,7.09,7.12,193,4.77,434.17400000000004,417.02099999999996,40.714961,-73.931556,NC0,English Kills
118,2015-09-03T00:00:00.000,0.23,0.0,227.04,0,29.69,4.47,0.084,2.59,227.04,5,12.0,0.188,7.63,7.64,3,5.0,227.04,229.335,40.621667,-73.89472099999999,J10,Paerdegat Basin
595,2015-09-09T00:00:00.000,0.33799999999999997,0.0,0.0,0,0.0,0.0,0.39,2.23,0.0,4,15.0,0.12300000000000001,0.0,0.0,4,0.0,0.0,0.0,40.676141,-73.990053,GC5,3rd Street Bridge
648,2015-09-30T00:00:00.000,0.48100000000000004,0.0,0.0,0,0.0,0.0,0.28,2.89,0.0,2100,75.0,0.27899999999999997,0.0,0.0,"23,000",0.0,0.0,0.0,40.763172,-73.75175,AC1,Alley Creek & Northern Blvd.
371,2015-10-07T00:00:00.000,0.508,0.0,230.97400000000002,0,22.51,6.1,0.695,3.02,230.97400000000002,6,19.0,0.16699999999999998,7.49,7.51,20,7.0,230.97400000000002,230.537,40.637500,-74.195833,K3,A & K Railroad Bridge
575,2015-10-26T00:00:00.000,0.29,0.0,202.815,0,26.26,6.72,0.406,2.33,202.815,4,28.0,0.213,7.7,7.68,6,7.67,202.815,203.96099999999998,40.772042,-73.85305799999999,FB1,Flushing Bay North
570,2015-11-04T00:00:00.000,0.319,0.0,158.391,0,25.57,6.57,0.452,2.24,158.391,2,14.0,0.207,7.65,7.63,28,7.07,158.391,167.423,40.772042,-73.85305799999999,FB1,Flushing Bay North
594,2016-01-19T00:00:00.000,0.46799999999999997,0.0,0.0,0,0.0,0.0,0.449,2.97,0.0,"4,500",31.0,0.22699999999999998,0.0,0.0,"24,000",0.0,0.0,0.0,40.676141,-73.990053,GC5,3rd Street Bridge
130,2016-02-02T00:00:00.000,0.096,0.0,0.0,0,29.59,0.0,0.271,1.7,0.0,3,16.0,0.06,8.01,8.02,62,11.52,0.0,0.0,40.581667,-73.931333,J11,Sheepshead Bay
109,2016-03-24T00:00:00.000,0.275,0.0,0.0,0,0.0,0.0,0.23399999999999999,2.23,0.0,8,24.0,0.13,7.8,7.8,4,0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
588,2016-06-14T00:00:00.000,0.128,0.0,0.0,0,0.0,0.0,0.06,2.97,0.0,2,24.0,0.142,8.12,0.0,5,0.0,0.0,0.0,40.611425,-73.847613,J16,Horse Channel
423,2016-06-20T00:00:00.000,0.258,0.0,243.29,0,24.39,6.27,0.231,2.14,243.29,4,24.0,0.077,7.59,7.6,5,6.18,243.29,248.73,40.782500,-73.922,E4,Hell Gate
172,2016-06-21T00:00:00.000,0.225,0.0,284.31,0,26.37,7.2,0.226,2.29,284.31,1,19.0,0.042,7.7,7.71,4,7.02,284.31,282.31,40.664667,-74.051333,N6,"Buoy ""31"""
82,2016-06-29T00:00:00.000,0.20800000000000002,0.0,233.16,0,27.32,4.28,0.14400000000000002,3.74,233.16,4,8.0,0.44299999999999995,7.89,7.93,"12,400",5.43,233.16,231.15,40.645333,-73.820833,J7,Bergen Basin
365,2016-07-07T00:00:00.000,0.021,0.0,267.4,0,31.56,7.65,0.018000000000000002,1.86,267.4,2,32.0,0.045,8.08,7.98,92,6.84,267.4,264.74,40.529667,-73.943667,N16,SI-FI-W Gong
545,2016-07-07T00:00:00.000,0.07400000000000001,0.0,209.81,0,28.94,5.48,0.038,2.93,209.81,2,10.0,0.24600000000000002,7.92,7.86,47,5.97,209.81,211.23,40.627000,-73.88283299999999,J3,Canarsie
651,2016-07-08T00:00:00.000,0.20600000000000002,0.0,0.0,0,0.0,0.0,2.32,2.52,0.0,"1,100",153.0,0.509,7.15,0.0,"2,900",0.0,0.0,0.0,40.763172,-73.75175,AC1,Alley Creek & Northern Blvd.
679,2016-07-20T00:00:00.000,0.29600000000000004,0.0,0.0,0,0.0,0.0,0.2,2.9,0.0,80,5.0,0.152,7.46,0.0,"29,000",0.0,0.0,0.0,40.581667,-73.985642,CIC2,Coney Island Creek and Cropsey Ave.
533,2016-08-03T00:00:00.000,0.312,0.0,0.0,0,0.0,0.0,0.113,3.3,0.0,1,5.0,0.27399999999999997,0.0,0.0,21,4.76,0.0,0.0,40.627000,-73.88283299999999,J3,Canarsie
543,2016-08-09T00:00:00.000,0.092,0.0,263.17,0,28.76,5.89,0.054000000000000006,3.15,263.17,2,11.0,0.185,7.97,7.9,20,6.41,263.17,262.85,40.627000,-73.88283299999999,J3,Canarsie
170,2016-08-10T00:00:00.000,0.401,0.0,198.52,0,28.58,5.29,0.309,3.23,198.52,1,13.0,0.09699999999999999,7.46,7.65,8,5.06,198.52,203.77,40.651112,-74.08194499999999,K1,St. George
446,2016-08-16T00:00:00.000,0.12300000000000001,0.0,217.89,0,28.68,4.12,0.069,3.5,217.89,1,9.0,0.317,7.89,7.75,12,4.56,217.89,218.54,40.608054,-73.885835,J2,Mill Basin
1,2016-08-29T00:00:00.000,0.039,0.0,245.09,0,26.43,6.96,0.22699999999999998,2.79,245.09,2,21.0,0.21899999999999997,7.91,0.0,20,0.0,245.09,243.22,40.813667,-73.87133299999999,BR5,Mouth of Bronx River
531,2016-09-01T00:00:00.000,0.379,0.0,0.0,0,0.0,0.0,0.174,3.45,0.0,6,19.0,0.371,7.46,0.0,"9,400",0.0,0.0,0.0,40.638775,-73.878964,F5,Mouth of Fresh Creek
538,2016-09-08T00:00:00.000,0.316,0.0,238.61,0,29.43,5.44,0.124,3.28,238.61,2,8.0,0.244,7.72,7.75,4,6.01,238.61,240.1,40.627000,-73.88283299999999,J3,Canarsie
289,2016-09-14T00:00:00.000,0.42200000000000004,0.0,0.0,0,0.0,0.0,0.233,3.9,0.0,10,170.0,0.897,8.27,0.0,180,0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
198,2016-09-19T00:00:00.000,0.248,0.0,201.71,0,26.02,4.7,0.42200000000000004,2.45,201.71,108,11.0,0.201,7.51,7.53,260,4.86,201.71,204.56,40.800833,-73.8645,E14,Bronx River
608,2016-09-21T00:00:00.000,0.11,0.0,152.58,0,30.89,6.44,0.067,1.93,152.58,2,4.0,0.049,7.97,8.03,6,6.59,152.58,161.49,40.573333,-73.88466700000001,J1,Rockaway Inlet
574,2016-10-11T00:00:00.000,0.5379999999999999,0.0,188.32,0,25.31,6.3,0.452,2.71,188.32,2,9.0,0.256,7.63,7.62,0,0.0,188.32,190.58,40.772667,-73.854167,FB1,Flushing Bay North
193,2016-10-25T00:00:00.000,0.408,0.0,247.29,0,28.03,6.5,0.552,2.63,247.29,8,11.0,0.159,7.8,7.83,32,6.86,247.29,237.81,40.664667,-74.051333,N6,"Buoy ""31"""
571,2016-10-31T00:00:00.000,0.22899999999999998,0.0,206.68,0,26.42,7.66,0.428,2.38,206.68,"1,390",20.0,0.24,7.79,7.8,"10,400",7.93,206.68,208.22,40.772667,-73.854167,FB1,Flushing Bay North
551,2019-05-28T00:00:00.000,0.348,0.0,0.0,0,0.0,0.0,0.231,2.25,0.0,10,13.0,0.111,7.67,0.0,32,0.0,0.0,0.0,"40.73533,",-73.97,E2,23rd Street
